,specfile,restwave,zsys,col,sigcol,bval,sigbval,vel,sigvel,nflag,bflag,vflag,vlim1,vlim2,wobs1,wobs2,pix1,pix2,z_comp,trans,rely,comment 
0,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1222+4612/J1222+4612_nbin3_method1_jwnorm.fits,1548.204,-0.00013,14.455,0.02,71.792,3.597,9.978,2.785,2,2,2,-158.436,158.436,1547.1870689994196,1548.8234760697,4475,4520,-0.0001,C IV,a,-- 
1,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1222+4612/J1222+4612_nbin3_method1_jwnorm.fits,1550.781,-0.00013,14.455,0.0,71.792,0.0,9.978,0.0,2,2,2,-158.436,158.436,1549.762376308283,1551.4015071933966,4545,4590,-0.0001,C IV,a,-- 
2,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1222+4612/J1222+4612_nbin3_method1_jwnorm.fits,1670.7886,-7e-05,13.618,0.076,53.083,6.27,-8.664,3.959,2,2,2,-119.1439,119.1439,1670.0029596592335,1671.3309735206064,7822,7859,-0.0001,AlII,a,-- 
3,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1222+4612/J1222+4612_nbin3_method1_jwnorm.fits,1393.7602,-2e-05,13.416,0.051,52.3,7.875,-28.249,5.543,2,2,2,-119.1439,119.1439,1393.1755297608129,1394.2833496639591,277,308,-0.00012,SiIV,a,-- 
4,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1222+4612/J1222+4612_nbin3_method1_jwnorm.fits,1402.7729,-2e-05,13.416,0.0,52.3,0.0,-28.249,0.0,2,2,2,-119.1439,119.1439,1402.184449011825,1403.2994325923685,523,553,-0.00012,SiIV,a,-- 
5,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1222+4612/J1222+4612_nbin3_method1_jwnorm.fits,1526.707,-0.00019,14.711,0.126,29.987,6.442,14.057,5.363,2,2,2,-92.5266,92.5266,1525.95038612346,1526.8927781292402,3896,3922,-0.00014,SiII,a,-- 
6,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1222+4612/J1222+4612_nbin3_method1_jwnorm.fits,1526.707,0.00021,13.83,0.349,31.929,24.015,-36.76,23.535,3,3,3,-36.7572,36.7572,1526.8411382760914,1527.215513768489,3920,3931,9e-05,SiII,none,-- 
