,specfile,restwave,zsys,col,sigcol,bval,sigbval,vel,sigvel,nflag,bflag,vflag,vlim1,vlim2,wobs1,wobs2,pix1,pix2,z_comp,trans,rely,comment 
30,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1037.6167,0.37056,14.65,0.0,72.2,0.0,5.392,0.0,4,4,4,-89.9917,89.9917,1421.8071288698927,1422.4300724316113,1058,1075,0.37059,O VI,b,-- 
31,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1031.9261,0.3711,13.94,0.554,83.0,73.394,25.35,99.629,5,5,5,-25.3498,25.3498,1414.788042335245,1414.9625572007908,866,871,0.37122,O VI,b,-- 
32,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1037.6167,0.3711,13.94,0.0,83.0,0.0,25.35,0.0,5,5,5,-25.3498,25.3498,1422.58995066348,1422.7654278986122,1079,1084,0.37122,O VI,b,-- 
33,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1031.9261,0.37148,13.462,0.267,13.095,11.456,2.448,5.444,6,6,6,-46.8971,46.8971,1415.102496989912,1415.4253492846435,875,884,0.37149,O VI,c,-- 
34,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1037.6167,0.37148,13.462,0.0,13.095,0.0,2.448,0.0,6,6,6,-46.8971,46.8971,1422.9061393916022,1423.2307720689296,1088,1097,0.37149,O VI,c,-- 
35,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1393.7602,-0.00014,13.419,0.051,41.345,6.788,-4.87,4.398,2,2,2,-63.3744,63.3744,1393.2698134961872,1393.8590792636328,280,296,-0.00016,SiIV,b,-- 
36,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1402.7729,-0.00014,13.419,0.0,41.345,0.0,-4.87,0.0,2,2,2,-63.3744,63.3744,1402.27934242957,1402.87241866282,525,542,-0.00016,SiIV,b,-- 
37,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1393.7602,0.00021,13.165,0.076,29.9,7.781,13.28,5.081,3,3,3,-40.5596,40.5596,1393.8708753437425,1394.248005286137,296,307,0.00026,SiIV,c,-- 
38,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1402.7729,0.00021,13.165,0.0,29.9,0.0,13.28,0.0,3,3,3,-40.5596,40.5596,1402.884291021856,1403.2638596614036,542,552,0.00026,SiIV,c,-- 
39,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1025.7222,0.36219,14.775,0.051,22.8,1.259,12.535,1.092,2,2,2,-59.572,59.572,1397.023419383447,1397.4310635470529,382,393,0.36225,H I,b,-- 
40,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1215.67,0.36219,14.775,0.0,22.8,0.0,12.535,0.0,2,2,2,-59.572,59.572,1655.7304309508706,1656.2135644741295,7433,7447,0.36225,H I,b,-- 
41,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1025.7222,0.36283,14.773,0.035,29.3,1.502,5.888,1.465,3,3,3,-69.7119,69.7119,1397.6507069075335,1398.1277372098382,399,412,0.36286,H I,c,-- 
42,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1215.67,0.36283,14.773,0.0,29.3,0.0,5.888,0.0,3,3,3,-69.7119,69.7119,1656.4738823692044,1657.0392512649958,7454,7469,0.36286,H I,c,-- 
43,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1025.7222,0.36348,13.734,0.092,69.4,19.21,-30.353,13.127,4,4,4,-67.1769,67.1769,1398.3213608538429,1398.7810444504007,418,430,0.36334,H I,c,-- 
44,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1215.67,0.36348,13.734,0.0,69.4,0.0,-30.353,0.0,4,4,4,-67.1769,67.1769,1657.2687309967469,1657.813540846653,7475,7490,0.36334,H I,c,-- 
45,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1025.7222,0.36421,14.768,0.032,29.6,1.28,-11.39,1.285,5,5,5,-73.5143,73.5143,1399.0503115769857,1399.553361253622,437,451,0.36416,H I,b,-- 
46,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1215.67,0.36421,14.768,0.0,29.6,0.0,-11.39,0.0,5,5,5,-73.5143,73.5143,1658.1326720575944,1658.7288787112057,7499,7515,0.36416,H I,b,-- 
47,/Users/samgarza/Dropbox/COS-HolesHSTdata/J1249+4122/J1249+4122_nbin3_visit12_jwnorm.fits,1526.707,-0.00015,14.688,0.108,29.213,3.715,6.811,1.757,2,2,2,-68.4444,68.4444,1526.1311170455044,1526.8282296098955,3901,3920,-0.00013,SiII,a,-- 
