specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
J1159+5106_nbin3_jwnorm_meth3.fits|1215.67000|0.31090518|13.0219|10.0000|0.0000|2|2|2|-39.2921|39.2921|1593.41924|1593.83698|0.31090518|HI|none|
J1159+5106_nbin3_jwnorm_meth3.fits|1215.67000|0.31121004|13.4000|17.5000|0.0000|3|3|3|-25.3498|25.3498|1593.86393|1594.13350|0.31121004|HI|c|
J1159+5106_nbin3_jwnorm_meth3.fits|1215.67000|0.31194171|14.0700|96.5000|0.0000|4|4|4|-134.3538|134.3538|1594.17357|1595.60309|0.31194171|HI|b|
J1159+5106_nbin3_jwnorm_meth3.fits|1215.67000|0.31290248|13.4400|49.6000|0.0000|5|5|5|-81.1193|81.1193|1595.62434|1596.48808|0.31290248|HI|c|
J1159+5106_nbin3_jwnorm_meth3.fits|1215.67000|0.31364095|13.3800|48.4000|0.0000|6|6|6|-79.8518|79.8518|1596.52859|1597.37931|0.31364095|HI|c|
J1159+5106_nbin3_jwnorm_meth3.fits|1215.67000|0.31436832|13.4100|80.4000|0.0000|7|7|7|-83.6542|83.6542|1597.39233|1598.28406|0.31436832|HI|c|
J1159+5106_nbin3_jwnorm_meth3.fits|1215.67000|0.31563494|13.5300|69.9000|0.0000|8|8|8|-135.6213|135.6213|1598.65456|1600.10162|0.31563494|HI|c|
J1159+5106_nbin3_jwnorm_meth3.fits|1215.67000|0.31672617|13.5900|38.8000|0.0000|9|9|9|-97.5966|97.5966|1600.18348|1601.22569|0.31672617|HI|c|
