specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
J1249+4122_nbin3_method1_jwnorm.fits|1548.20400|-0.00011275|14.0400|33.6000|0.0000|2|2|2|-70.0734|70.0734|1547.66764|1548.39131|-0.00011275|CIV|a|
J1249+4122_nbin3_method1_jwnorm.fits|1550.78100|-0.00011275|14.0400|33.6000|0.0000|2|2|2|-70.0734|70.0734|1550.24375|1550.96863|-0.00011275|CIV|a|
J1249+4122_nbin3_method1_jwnorm.fits|1548.20400|0.00054341|13.7600|29.5000|0.0000|3|3|3|-57.3328|57.3328|1548.74910|1549.34158|0.00054341|CIV|c|
J1249+4122_nbin3_method1_jwnorm.fits|1550.78100|0.00054341|13.7600|29.5000|0.0000|3|3|3|-57.3328|57.3328|1551.32700|1551.92047|0.00054341|CIV|c|
J1249+4122_nbin3_method1_jwnorm.fits|1548.20400|0.00082601|13.5200|21.2000|0.0000|4|4|4|-41.8620|41.8620|1549.26648|1549.69921|0.00082601|CIV|c|
J1249+4122_nbin3_method1_jwnorm.fits|1550.78100|0.00082601|13.5200|21.2000|0.0000|4|4|4|-41.8620|41.8620|1551.84525|1552.27870|0.00082601|CIV|c|
J1249+4122_nbin3_method1_jwnorm.fits|1548.20400|0.00111469|13.7400|28.1000|0.0000|5|5|5|-53.6926|53.6926|1549.65219|1550.20738|0.00111469|CIV|b|
J1249+4122_nbin3_method1_jwnorm.fits|1550.78100|0.00111469|13.7400|28.1000|0.0000|5|5|5|-53.6926|53.6926|1552.23160|1552.78771|0.00111469|CIV|b|
